"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","hgnc","sig"
"ENSG00000128656.15",0.395420044434323,-0.424633443633589,3.72823933733112,-0.113896508569529,0.909319833315222,NA,"CHN1","Not significant"
"ENSG00000128683.14",1.42480382708239,2.53108189042938,2.42973702805417,1.04171021851545,0.297546049963452,NA,"GAD1","Not significant"
"ENSG00000128692.8",21.5524659876081,0.571694031094857,0.692481128500915,0.825573445347835,0.409046103802057,0.750610674184547,"EIF2S2P4","Not significant"
"ENSG00000128694.12",4.79593764504509,-1.12716980872027,1.0292410623641,-1.09514655986542,0.273452433485171,NA,"OSGEPL1","Not significant"
"ENSG00000128699.14",57.0571072604415,0.221469455289899,0.35054073906011,0.6317937706291,0.527521644688524,0.826423335695228,"ORMDL1","Not significant"
"ENSG00000128708.13",10.6044916243638,-0.366592970780112,0.711588700480054,-0.515175368204695,0.606430479848856,NA,"HAT1","Not significant"
"ENSG00000128731.18",7.1313824539995,0.0795066435431023,0.891263352537352,0.0892066787181966,0.928917657692302,NA,"HERC2","Not significant"
"ENSG00000128739.23",287.910568584206,0.177297149150042,0.677289659163374,0.261774481200627,0.79349531424265,0.937527326772029,"SNRPN","Not significant"
"ENSG00000128789.22",180.525838910132,0.141800903314482,0.231254334482453,0.613181602117131,0.539756268316822,0.831421974615974,"PSMG2","Not significant"
"ENSG00000128791.12",3.57934153601432,0.311902819317663,1.16728516002305,0.267203619132367,0.789312389766423,NA,"TWSG1","Not significant"
"ENSG00000128805.15",0.152233195357131,0.537138612825994,4.0804728567969,0.131636364626534,0.895271920983059,NA,"ARHGAP22","Not significant"
"ENSG00000128815.20",0.304466390714262,1.52960922291408,4.02974057806078,0.379580073030451,0.704257155061962,NA,"WDFY4","Not significant"
"ENSG00000128829.12",10.5859712026881,-0.44988639686811,0.69157569598816,-0.650523723545964,0.515353982743242,NA,"EIF2AK4","Not significant"
"ENSG00000128833.13",0.691277177216519,1.37662979525576,2.76796609680971,0.497343445370387,0.618946879659549,NA,"MYO5C","Not significant"
"ENSG00000128881.18",2.90165163622247,-0.387251826425853,1.49619691944896,-0.258824103560161,0.7957709594602,NA,"TTBK2","Not significant"
"ENSG00000128891.17",19.4367766637544,0.0449737737803396,0.528878483506321,0.0850361192275694,0.932232675701525,0.980399814039184,"CCDC32","Not significant"
"ENSG00000128908.19",4.68205512871166,0.158219260712319,1.25174850523112,0.126398601676864,0.89941640897621,NA,"INO80","Not significant"
"ENSG00000128915.12",22.7377287790605,0.326181464626953,0.467078678146623,0.698343726417245,0.484962259698222,0.802592382508862,"ICE2","Not significant"
"ENSG00000128917.8",0.619754546030443,-1.74099148500439,3.14294789378808,-0.553935841076269,0.579622755274554,NA,"DLL4","Not significant"
"ENSG00000128923.11",2.4392286893857,-1.26628456526624,1.51519515286979,-0.835723743484721,0.403310334685088,NA,"MINDY2","Not significant"
"ENSG00000128928.10",26.2408053975551,-0.450018735604099,0.425716517452291,-1.05708544807527,0.290472591869783,0.647005305128454,"IVD","Not significant"
"ENSG00000128944.14",25.2554115211329,-0.0260584200899053,0.440214780602546,-0.059194786813468,0.952796961883469,0.984167805144959,"KNSTRN","Not significant"
"ENSG00000128951.14",247.342939246738,0.0932583286081541,0.1612563372637,0.578323495315723,0.563045734622363,0.841879064529923,"DUT","Not significant"
"ENSG00000128965.13",38.2325382241177,-0.418494517101376,0.362026180767377,-1.15597859860385,0.247689910972862,0.596372434455492,"CHAC1","Not significant"
"ENSG00000128973.13",15.7399693079272,-1.65946769821441,1.50350078611722,-1.1037358367467,0.269707745247687,NA,"CLN6","Not significant"
"ENSG00000128989.11",33.204692066574,-0.0283030310430406,0.403358458896353,-0.0701684331115349,0.94405959910361,0.983232523218224,"ARPP19","Not significant"
"ENSG00000129003.19",4.27559764175594,-0.521271866280102,1.07789921331388,-0.483599820689643,0.628669902053016,NA,"VPS13C","Not significant"
"ENSG00000129007.16",3.86775024872857,-2.15223513405435,3.05377500076951,-0.704778555562217,0.480948055808412,NA,"CALML4","Not significant"
"ENSG00000129028.9",0.898724838323232,1.84139956242384,2.55455739512886,0.720829199584671,0.471014607714335,NA,"THAP10","Not significant"
"ENSG00000129055.13",164.930175502452,0.0201267072215171,0.189085844571669,0.106442167932293,0.915231537921029,0.977584254262097,"ANAPC13","Not significant"
"ENSG00000129071.10",17.7944460796318,-0.156978872061565,0.560276928126361,-0.280180860894134,0.779338749648559,NA,"MBD4","Not significant"
"ENSG00000129083.13",65.2953803847246,-0.0465000679248052,0.312912775207815,-0.148603929302417,0.881866172305912,0.965072544621333,"COPB1","Not significant"
"ENSG00000129084.18",134.116316209707,0.405584982104921,0.23094192041453,1.75622070422258,0.0790507307899138,0.311050784090663,"PSMA1","Not significant"
"ENSG00000129103.19",41.2392491105153,-0.589453789080658,0.353190363650917,-1.66894074625223,0.0951291233909231,0.343876053723221,"SUMF2","Not significant"
"ENSG00000129116.20",1.06286091278239,0.143203619901091,2.35350263131385,0.0608470192451609,0.951481043724189,NA,"PALLD","Not significant"
"ENSG00000129128.13",1126.66753645995,0.132723177169571,0.111405447822657,1.19135266509452,0.233515167033518,0.578425505603539,"SPCS3","Not significant"
"ENSG00000129158.11",15.3803753165769,-0.456724255331959,0.603502109150486,-0.756789824603699,0.449175789925785,NA,"SERGEF","Not significant"
"ENSG00000129170.10",1.24228493366709,3.57506104465676,2.19989742050572,1.62510352134279,0.104140502716543,NA,"CSRP3","Not significant"
"ENSG00000129173.13",6.57020409824255,-0.0388984125370435,0.833867274531561,-0.0466482061655379,0.962793610859525,NA,"E2F8","Not significant"
"ENSG00000129187.15",26.8064871182594,-0.0715786826047492,0.428742349243754,-0.166950343792734,0.867409120362074,0.960493986156716,"DCTD","Not significant"
"ENSG00000129194.8",0.124810812326841,0.537138612825994,4.0804728567969,0.131636364626534,0.895271920983059,NA,"SOX15","Not significant"
"ENSG00000129195.16",3.23732200534266,-1.97792122010573,1.37301368624894,-1.44056919454998,0.149706428572808,NA,"PIMREG","Not significant"
"ENSG00000129197.15",168.61578043358,0.0715728225509647,0.181600811305551,0.394121711441808,0.693491182220386,0.904728188444462,"RPAIN","Not significant"
"ENSG00000129219.14",0.628077292865402,-1.76714344893492,2.86806817435595,-0.616144157497841,0.537799380442472,NA,"PLD2","Not significant"
"ENSG00000129226.14",0.599870635215561,2.51167273805962,3.10356633992585,0.809285983595126,0.418350666614668,NA,"CD68","Not significant"
"ENSG00000129235.11",499.016819045713,0.200796072117022,0.1560602272956,1.28665756545828,0.198213669730621,0.530976353682358,"TXNDC17","Not significant"
"ENSG00000129245.13",4.1866172577135,-0.129913100224853,1.23952637610526,-0.104808661380047,0.916527637118844,NA,"FXR2","Not significant"
"ENSG00000129250.12",9.84981711701048,0.586432295464356,0.732249018713994,0.800864569944078,0.42321005320128,NA,"KIF1C","Not significant"
"ENSG00000129255.16",18.1878898122183,-0.103615556938657,0.595533504924624,-0.173987787558269,0.861875059963881,NA,"MPDU1","Not significant"
"ENSG00000129292.21",6.9491292949792,-0.352856812405446,0.822358357235599,-0.429079134784491,0.667865636143097,NA,"PHF20L1","Not significant"
"ENSG00000129315.12",8.2017340932677,-0.417841569220946,0.76708824240029,-0.544711215900639,0.58595214967309,NA,"CCNT1","Not significant"
"ENSG00000129317.15",10.0936655379702,-0.670398760561753,0.698639349677934,-0.959577729011113,0.337267782219254,NA,"PUS7L","Not significant"
"ENSG00000129347.21",28.1418405535018,0.784505013224277,0.434879887173852,1.80395791197089,0.0712379051855083,0.293296557072154,"KRI1","Not significant"
"ENSG00000129351.18",81.1140154616266,0.618154442046627,0.263103432061767,2.34947312242399,0.0188000013557557,0.119648035788042,"ILF3","Not significant"
"ENSG00000129353.15",0.943073284225776,-0.0228727080702295,2.70810430868011,-0.00844602181567269,0.993261129713037,NA,"SLC44A2","Not significant"
"ENSG00000129355.7",16.0990190946671,-0.681251867324906,0.561993877140489,-1.21220514143538,0.22543386388281,NA,"CDKN2D","Not significant"
"ENSG00000129422.15",1.44168628068311,-1.21824027318826,1.97895890347732,-0.615596549805876,0.538160828965554,NA,"MTUS1","Not significant"
"ENSG00000129460.17",76.7882298215913,0.309166094579241,0.279637977397218,1.10559408795923,0.268902249876864,0.621919399765383,"NGDN","Not significant"
"ENSG00000129472.15",4.42749945077442,0.353642454527905,1.03814679575687,0.340647831282933,0.733368716582101,NA,"RAB2B","Not significant"
"ENSG00000129473.11",3.63835837384165,-0.205524845062917,1.14448519365161,-0.179578421986541,0.857483546031952,NA,"BCL2L2","Not significant"
"ENSG00000129474.17",0.338285235970694,-2.1617962851167,4.04804480068235,-0.534034673912774,0.593317544742387,NA,"AJUBA","Not significant"
"ENSG00000129480.14",19.9665889842221,0.372469857744524,0.508362808162153,0.732685105527463,0.463750510386874,0.79486051462496,"DTD2","Not significant"
"ENSG00000129484.14",14.1875514348315,-0.116079233488349,0.617404419813066,-0.188011665876144,0.8508675062143,NA,"PARP2","Not significant"
"ENSG00000129493.15",99.8269682613015,0.638357290173607,0.238685329514558,2.67447224960121,0.00748469703820194,0.0607943765452346,"HEATR5A","Not significant"
"ENSG00000129515.20",12.6873500077357,-0.478988454233814,0.610411828449551,-0.784697202625394,0.432631123313453,NA,"SNX6","Not significant"
"ENSG00000129518.10",27.2296457789827,-0.17307683345738,0.43165103732664,-0.400964711052944,0.68844610541707,0.902712649768906,"EAPP","Not significant"
"ENSG00000129534.14",5.1562365010036,0.530627071008943,0.9659131829059,0.549352757990711,0.582763387911398,NA,"MIS18BP1","Not significant"
"ENSG00000129535.13",0.72015037443592,2.78085310852315,2.67475939980282,1.03966476712939,0.298495674995688,NA,"NRL","Not significant"
"ENSG00000129559.13",396.2078369162,0.147274702446448,0.141686281597282,1.03944221547891,0.298599119174135,0.656013240339767,"NEDD8","Not significant"
"ENSG00000129562.11",2246.15163314057,-0.0289882317876026,0.101314803189133,-0.286120397761498,0.774785909176666,0.929972997809974,"DAD1","Not significant"
"ENSG00000129566.13",0.408168093645059,-2.36878992104622,3.64405618283615,-0.650042096552584,0.515665029937915,NA,"TEP1","Not significant"
"ENSG00000129595.14",1.21554790545292,-2.78038227977821,2.31122234172076,-1.20299212654207,0.228979367395267,NA,"EPB41L4A","Not significant"
"ENSG00000129625.13",480.97437250446,0.299439866254305,0.1438393274504,2.08176631218998,0.0373638202401986,0.189394301844114,"REEP5","Not significant"
"ENSG00000129636.13",6.77778230257577,-1.05694089213443,0.99860608658978,-1.05841623271481,0.289865722089674,NA,"ITFG1","Not significant"
"ENSG00000129654.8",0.896566996211694,3.1149705992965,2.71098286801104,1.14901891710657,0.25054818034724,NA,"FOXJ1","Not significant"
"ENSG00000129657.16",21.1958181947052,0.882667361484828,0.526443918577068,1.67665981187626,0.0936090235028281,0.342413475343544,"SEC14L1","Not significant"
"ENSG00000129667.13",6.12104335395238,-0.824194734560344,0.89522445337761,-0.920657083763433,0.357229489047926,NA,"RHBDF2","Not significant"
"ENSG00000129680.16",12.6861179428728,-0.764079028179353,0.804715134247308,-0.949502495555816,0.342365103373513,NA,"MAP7D3","Not significant"
"ENSG00000129682.16",20.4039289221851,-0.586525665919673,1.52208056582355,-0.385344691397674,0.699982054259324,0.905733515605852,"FGF13","Not significant"
"ENSG00000129691.16",6.5596587663849,-0.508423538392958,0.877566303085992,-0.579356268130475,0.56234880576849,NA,"ASH2L","Not significant"
"ENSG00000129696.13",7.92464431393798,-0.238105526024617,0.854674229806497,-0.27859214390789,0.780557842362686,NA,"TTI2","Not significant"
"ENSG00000129749.3",1.20687713203527,1.30891777049673,2.10784246806635,0.620975139426562,0.534615980555487,NA,"CHRNA10","Not significant"
"ENSG00000129757.15",0.169142617985347,-1.3864147388165,4.0804728567969,-0.339768156160413,0.734031130450671,NA,"CDKN1C","Not significant"
"ENSG00000129810.15",9.41021152600122,0.196421183130949,0.749947579497742,0.261913217004443,0.793388349531417,NA,"SGO1","Not significant"
