"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","feature","TXNAME","GENEID","NDR","novelGene","novelTranscript","txClassDescription","readCount","relReadCount","relSubsetCount","txid"
36.2782996755094,2.9411514601507,0.45942798019955,6.39208754045432,1.6363616467796e-10,1.13780546849149e-09,"BambuTx122","BambuTx122","ENSG00000181264.9",0.0189724647414372,FALSE,TRUE,"newWithin",368,0.476683937823834,1,122
26.062873981566,4.81785319188758,0.887468870851447,5.34100053466611,9.2434983792161e-08,4.79067239747816e-07,"BambuTx123","BambuTx123","ENSG00000288061.3",0.022666875097702,FALSE,TRUE,"allNew",248,0.584905660377358,1,123
15.8068466999063,3.56913891965873,0.703379500228434,5.03433290297648,4.79515735192747e-07,2.25006307182059e-06,"BambuTx124","BambuTx124","ENSG00000288061.3",0.0578308072664732,FALSE,TRUE,"newLastJunction:newJunction",139,0.327830188679245,1,124
34.7707625742893,2.09289883456317,0.442347929693681,4.72932182299024,2.25271055683647e-06,9.55198192681668e-06,"BambuTx125","BambuTx125","ENSG00000150433.10",0.0299418192138499,FALSE,TRUE,"newJunction",126,0.182080924855491,1,125
4.54610370905854,-0.0635762312310262,1.19423647682764,-0.0532594104290678,0.95752522006074,0.967409623228679,"BambuTx126","BambuTx126","ENSG00000198331.11",0.0766155276615528,FALSE,TRUE,"allNew",47,0.159863945578231,1,126
6.3588694508967,-0.048373526597237,0.811706011873177,-0.05959820597042,0.952475647258941,0.963838514629749,"BambuTx127","BambuTx127","ENSG00000110060.9",0.0795059469350412,FALSE,TRUE,"newLastJunction",33,0.0537459283387622,1,127
53.6353423759076,8.99479379564683,1.14593130554144,7.84939194715937,4.1805918314371e-15,4.05848650813671e-14,"BambuTx129","BambuTx129","ENSG00000215021.10",0.111162149747359,FALSE,TRUE,"allNew",232,0.0374556021956732,1,129
210.690909448435,4.02588468069321,0.269071412765524,14.949578080017,1.56739082258879e-50,4.28938808178824e-49,"BambuTx130","BambuTx130","ENSG00000177675.9",0.0789885057471264,FALSE,TRUE,"newJunction",1700,0.160817330432315,1,130
522.303057777606,4.63972364539115,0.208806075561865,22.2066636360773,2.96127166772647e-109,1.79650481175406e-107,"BambuTx131","BambuTx131","ENSG00000177675.9",0.0134996931887912,FALSE,TRUE,"newJunction",4294,0.406205656986094,1,131
6.29735033032138,2.07124312407717,0.901187336574049,2.29241315748013,0.0218818134945951,0.0399762670080577,"BambuTx132","BambuTx132","ENSG00000291107.1",0.0678606965174129,FALSE,TRUE,"newWithin",72,0.164383561643836,1,132
16.7351251748109,3.27285994171512,0.686133366447323,4.745989447896,2.07489529119988e-06,8.83397391070474e-06,"BambuTx133","BambuTx133","ENSG00000275778.3",0.102266357011292,FALSE,TRUE,"newWithin",29,0.353658536585366,1,133
19.0649082956359,2.7285375582801,0.609024949931848,4.47043533614105,7.80605430667916e-06,3.03357371852952e-05,"BambuTx134","BambuTx134","ENSG00000255837.2",0.0521289742725536,FALSE,TRUE,"newLastJunction:newLastExon",158,0.94047619047619,1,134
