"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","feature","TXNAME","GENEID","NDR","novelGene","novelTranscript","txClassDescription","readCount","relReadCount","relSubsetCount","txid"
3.59496263792725,0.482399212745693,0.314190625025358,1.58709700518164,0.112490676081966,NA,"BambuTx128","BambuTx128","BambuGene813",0.04378683988933,TRUE,TRUE,"newGene-spliced",67,0.690721649484536,1,128
37.5780386353221,-0.0193359299796418,0.30763611048386,-0.062854344275708,0.949882490905153,0.991080842161452,"BambuTx130","BambuTx130","ENSG00000177675.9",0.0789885057471264,FALSE,TRUE,"newJunction",1700,0.160817330432315,1,130
68.7138323753744,0.201699809636937,0.268063433020721,0.75244866844917,0.451781288148781,0.824896927157988,"BambuTx131","BambuTx131","ENSG00000177675.9",0.0134996931887912,FALSE,TRUE,"newJunction",4294,0.406205656986094,1,131
6.50854745784584,0.489604881023154,0.349482523516468,1.41135175185745,0.158140921918065,NA,"BambuTx132","BambuTx132","ENSG00000291107.1",0.0678606965174129,FALSE,TRUE,"newWithin",72,0.164383561643836,1,132
5.08043219153763,0.090838757065032,0.350748264373097,0.25917782938366,0.795498036380722,NA,"BambuTx133","BambuTx133","ENSG00000275778.3",0.102266357011292,FALSE,TRUE,"newWithin",29,0.353658536585366,1,133
6.21499109185829,-0.250815161610883,0.356161563471252,-0.704923152908979,0.480858060796616,NA,"BambuTx134","BambuTx134","ENSG00000255837.2",0.0521289742725536,FALSE,TRUE,"newLastJunction:newLastExon",158,0.94047619047619,1,134
7.71993981273364,-0.0920770362094858,0.357850450436855,-0.257452763675196,0.796829275633011,NA,"BambuTx138","BambuTx138","ENSG00000005175.10",0.0696096745649395,FALSE,TRUE,"newWithin",115,0.23469387755102,1,138
4.38389109513434,-0.114331785556255,0.343681903810611,-0.332506312380985,0.739506974011801,NA,"BambuTx139","BambuTx139","ENSG00000134285.11",0.0680846834310705,FALSE,TRUE,"newLastJunction:newLastExon",61,0.00091981060948762,1,139
45.9471597851795,1.68188479908762,0.304457681736447,5.45126123132257,5.00138389458051e-08,4.60525979336482e-06,"BambuTx142","BambuTx142","ENSG00000185633.11",0.0228615863141524,FALSE,TRUE,"newFirstJunction:newJunction",112,0.315492957746479,1,142
4.23505026283493,0.0662699913955055,0.337681994930792,0.196205745081799,0.844449131531349,NA,"BambuTx143","BambuTx143","BambuGene1027",0.056131920934804,TRUE,TRUE,"newGene-spliced",54,0.446280991735537,1,143
5.68330733834898,0.271190930656292,0.351372267711976,0.772759357532682,0.439664810467684,NA,"BambuTx144","BambuTx144","ENSG00000179912.21",0.0907920707114048,FALSE,TRUE,"newLastJunction:newLastExon",37,0.377551020408163,1,144
18.7636122865887,0.0353519437591729,0.340885940230303,0.1036953251234,0.917411136666927,0.98433144410489,"BambuTx146","BambuTx146","ENSG00000139291.14",0.108897845295303,FALSE,TRUE,"newWithin",135,0.247706422018349,1,146
4.54335222604691,0.0560984323713497,0.327057725990327,0.1714276261656,0.863887533754461,NA,"BambuTx148","BambuTx148","ENSG00000258035.2",0.0290082880823092,FALSE,TRUE,"allNew",89,0.794642857142857,1,148
31.7632744946142,-0.412126662794634,0.32007703498398,-1.28685945374309,0.198143279856707,0.6099337832217,"BambuTx152","BambuTx152","ENSG00000189046.11",0.0714976780185759,FALSE,TRUE,"newWithin",659,0.237477477477477,1,152
43.5062282142462,-0.647333864060555,0.285135656843888,-2.26675871128588,0.0234049696537269,0.187283973167448,"BambuTx153","BambuTx153","ENSG00000189046.11",0.020055893473615,FALSE,TRUE,"newWithin",606,0.218378378378378,1,153
5.37658890745384,0.414418465271399,0.348691272798377,1.19380202550625,0.232555419173965,NA,"BambuTx154","BambuTx154","ENSG00000176834.14",0.0810639645345155,FALSE,TRUE,"newLastJunction",36,0.631578947368421,1,154
9.48619387745018,-0.0566349413325507,0.362370455590198,-0.156307844542314,0.875790373291876,NA,"BambuTx157","BambuTx157","ENSG00000111364.16",0.0574601121172919,FALSE,TRUE,"newLastJunction:newJunction:newLastExon",82,0.275167785234899,1,157
105.304908757126,0.667557426682699,0.209190879578882,3.18852181144254,0.00143002221079929,0.0253788997662383,"BambuTx158","BambuTx158","ENSG00000249196.6",0.00963345864661654,FALSE,TRUE,"newWithin",1920,0.270689412096433,1,158
11.7415028197848,0.259491289110887,0.36056250325264,0.719358830583183,0.471919856292868,NA,"BambuTx159","BambuTx159","ENSG00000060709.17",0.0210977157360406,FALSE,TRUE,"allNew",216,0.263093788063337,1,159
16.7655170216881,0.767336555796087,0.354925506741368,2.15429491546667,0.0312170513684582,0.226801070176671,"BambuTx160","BambuTx160","ENSG00000060709.17",0.0126311282380647,FALSE,TRUE,"allNew",570,0.694275274056029,1,160
8.29571635404324,-0.0891069133735744,0.361898037884779,-0.246105365583642,0.805600669663976,NA,"BambuTx162","BambuTx162","ENSG00000198040.11",0.0420949583945179,FALSE,TRUE,"newLastJunction:newJunction:newLastExon",161,0.395577395577396,1,162
8.6452862736328,-0.0397041754122127,0.360867211370683,-0.110005489266497,0.912405021533494,NA,"BambuTx163","BambuTx163","ENSG00000196387.10",0.0787488500459982,FALSE,TRUE,"newFirstJunction:newFirstExon",29,0.189542483660131,1,163
3.62837290888084,-0.0838051316060896,0.326811186408989,-0.256870368620355,0.797278845648331,NA,"BambuTx164","BambuTx164","ENSG00000256223.6",0.0331876536465447,FALSE,TRUE,"newWithin",20,0.666666666666667,1,164
25.6816312308847,-0.306297677812489,0.335195006897397,-0.91374363420399,0.360851570356817,0.767678035245953,"BambuTx166","BambuTx166","ENSG00000120686.12",0.088682359072353,FALSE,TRUE,"newLastJunction:newJunction:newLastExon",1477,0.129891830094099,1,166
6.68423795135301,0.350398848600165,0.354826066004045,0.990481177633942,0.321938984698549,NA,"BambuTx167","BambuTx167","ENSG00000136143.16",0.0837205146533238,FALSE,TRUE,"newLastJunction:newLastExon",52,0.122352941176471,1,167
